{196.0673775734434, -22.65836429069632}
{196.07369351350366, -22.643565931649604}
{196.0738938581688, -22.64380775218255}
{196.07342780228615, -22.643245212212477}
{196.07329807999085, -22.64308863447396}
{196.07300386297553, -22.6427335078954}
{196.072551310088, -22.642187266345168}
{196.07199554802318, -22.64151644898834}
{196.07146091466174, -22.640871134453366}
{196.07069197962267, -22.639943012504894}
{196.06971655933123, -22.638765658195993}
{196.06895839184233, -22.637850532923594}
{196.06825967631005, -22.637007167504766}
{196.06683448608942, -22.635286930739156}
{196.06557918766327, -22.63377175720433}
{196.06432593237966, -22.632259049788633}
{196.06280983880558, -22.630429090623565}
{196.06092089623004, -22.62814909429783}
{196.05941179648119, -22.626327576837653}
{196.05647264595396, -22.62277995580903}
{196.05422937727212, -22.620072279875163}
{196.05161184157245, -22.616912855202827}
{196.04773877330436, -22.612237974380616}
{196.04347206589583, -22.607087962230743}
{196.03890802138375, -22.601579057485388}
{196.03331939598303, -22.59483346048072}
{196.06341768440709, -22.663025604887725}
{196.0667782233306, -22.666940723528747}
{196.06823488389105, -22.668637772437833}
{196.05106170478032, -22.648630554788177}
{196.05810705300942, -22.65683857582659}
{196.06720555930667, -22.66743858148669}
{196.06977120805652, -22.670427631599047}
{196.0620807904867, -22.661468087350233}
{196.0705698882536, -22.671358115607408}
{196.06293361928292, -22.662461655939545}
{196.07125332581288, -22.67215433882912}
{196.07156809494214, -22.672521053369124}
{196.07181651252765, -22.672810466568006}
{196.07224007605544, -22.67330392952172}
{196.07262761744133, -22.673755425706897}
{196.07305263115938, -22.674250578171495}
{196.07316389004043, -22.674380197773885}
{196.07355729699057, -22.674838527499933}
{196.0738209020779, -22.67514563454872}
{196.0743379481538, -22.67574800719677}
{196.07457779517404, -22.67602743545548}

{196.07501257428964, -22.67653396487206}
{196.07558705266564, -22.677203247701396}
{196.0757572145825, -22.677401490931956}
{196.07591159661047, -22.677581350165646}
{196.07641033695626, -22.67816239614348}
{196.07679765326546, -22.678613630108213}
{196.0770029419745, -22.67885279700077}
{196.0775137132404, -22.679447859325563}
{196.0777603238502, -22.67973516734892}
{196.078083520464, -22.680111700136106}
{196.07858351444034, -22.68069420662742}
{196.07912630854938, -22.681326576429672}
{196.07970003817243, -22.681994986941596}
{196.08038426197555, -22.68279212615864}
{196.08121438645824, -22.68375924360925}
{196.08245939200526, -22.685209708709166}
{196.08504325189296, -22.688219975289158}
{196.09010734169496, -22.69411977673027}
{196.12007130608816, -22.729028604815863}
{196.05311620134225, -22.651024098791307}
{196.06943600144913, -22.67003710684482}
{196.07363565539794, -22.674929817161576}
{196.07513689137997, -22.6766787976411}
{196.0765091110685, -22.67827747065291}
{196.07739957374193, -22.679314883726008}
{196.0776621386721, -22.679620778963674}
{196.07829813197452, -22.680361728344277}
{196.07881328007238, -22.68096188979655}
{196.0792184838078, -22.681433963096158}
{196.079573634855, -22.681847723661594}
{196.08000761384793, -22.68235332091364}
{196.0802741907815, -22.682663890243653}
{196.08040900799958, -22.682820955945193}
{196.08083853173073, -22.68332136269685}
{196.0814162654097, -22.683994438042102}
{196.0813823163873, -22.68395488651376}
{196.08163152158457, -22.684245217301623}
{196.08201480496572, -22.684691752796247}
{196.0822930006942, -22.685015858336214}
{196.0823837219565, -22.685121551057897}
{196.08304715861829, -22.685894472693622}
{196.08256562027165, -22.685333467509608}
{196.08304177226367, -22.68588819744497}
{196.0834955704859, -22.68641688463462}
{196.08315819456035, -22.686023832566132}
{196.08295369006333, -22.685785579301776}
{196.08309639643642, -22.685951836082076}
{196.0830079360498, -22.68584877734163}
{196.0772139357071, -22.646785588719816}
{196.08038210190233, -22.65034884268258}
{196.08161072836506, -22.651730685629694}
{196.06389852527826, -22.631809673299763}
{196.07080741475292, -22.639580139330203}
{196.07979566131453, -22.649689269724732}
{196.08214121492674, -22.652327326786303}
{196.0740703341111, -22.64324996269706}
{196.08242295674728, -22.652644203363042}
{196.07440676484703, -22.643628348198032}
{196.0825760135533, -22.6528163471955}
{196.08262031955942, -22.652866178404473}
{196.08259382973293, -22.652836385150778}
{196.08274105178108, -22.653001966598893}
{196.08284768793052, -22.65312190086327}
{196.08298792213293, -22.653279623042806}
{196.08280594360556, -22.653074950791165}
{196.0829047229019, -22.653186048409616}
{196.08286701361217, -22.653143636563804}
{196.08308009699013, -22.65338329261218}
{196.0830070682125, -22.653301156743943}
{196.0829172479493, -22.65320013539937}
{196.08279696471104, -22.653064852179075}
{196.0830422416957, -22.653340716554133}
{196.0828720039191, -22.653149249189518}
{196.08267817854144, -22.652931252720137}
{196.08282326628307, -22.65309443370193}
{196.08284712824366, -22.653121271380392}
{196.08267817377094, -22.6529312473547}
{196.08280688564295, -22.653076010305806}
{196.0826590356413, -22.652909722594917}
{196.0825769486204, -22.652817398870592}
{196.08266050083543, -22.652911370506843}
{196.0827739679351, -22.653038987578576}
{196.08290450759714, -22.653185806255166}
{196.08313084648725, -22.653440370851005}
{196.08348722687552, -22.653841193835824}
{196.0842414294041, -22.654689449572135}
{196.08631628042139, -22.65702304593481}
{196.09084711177104, -22.662118896899194}
{196.12021931763857, -22.69515397855311}
{196.05279489394832, -22.619321358009664}
{196.06850014509476, -22.63698514044256}
{196.0720768062733, -22.64100783096207}
{196.07293181208775, -22.641969460709024}
{196.07362748282145, -22.642751885413404}
{196.07380986190066, -22.64295700816788}
{196.07333164410207, -22.642419153976874}
{196.07318635035614, -22.642255741300907}
{196.07287867100612, -22.641909692641928}
{196.07241569931577, -22.641388985832812}
{196.07185259963373, -22.64075566452016}
{196.07131180841935, -22.64014743366392}
{196.07054418243214, -22.639284080489787}
{196.0695788837391, -22.63819840373506}
{196.06882889466317, -22.637354886892137}
{196.0681401333145, -22.636580233211156}
{196.06675560622563, -22.635023047971558}
{196.06554361941875, -22.63365991973701}
{196.06434296491778, -22.632309537009302}
{196.0629029382269, -22.63068993106168}
{196.0611246027066, -22.62868982731104}
{196.0597241115256, -22.627114687169076}
{196.05700523768417, -22.624056754790306}
{196.05497313341354, -22.621771235928957}
{196.05263335488075, -22.619139674131006}
{196.04919598769814, -22.6152736483356}
{196.04548453091118, -22.611099352453117}
{196.04161441147855, -22.606746607819485}
{196.03697379159675, -22.60152727708855}
